budget,action,adventure,fantasy,science fiction,comedy,crime,drama,mystery,thriller,romance,war,horror,animation,family,western,history,music,tv movie,documentary,foreign,id,popularity,production_companies,production_countries,weekday,day,month,year,revenue,runtime,title,vote_average,vote_count,weighted_rating
1000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60302,4.323,2,2,4,21,4,2011,0,81,"Cougars, Inc.",5.1,27,6.997950213769129
25000000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57353,6.497,1,1,5,01,4,2011,0,102,Cat Run,5.8,59,6.997174667784029
1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59006,5.388,2,1,1,07,3,2011,0,80,Girl Walks Into a Bar,5.1,43,6.99673761130855
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76420,3.571,4,1,2,18,10,2011,0,15,DC Showcase: Catwoman,6.4,57,6.998635111944766
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,75720,2.632,1,1,2,19,7,2011,0,85,One Life,7.5,30,7.000599280862964
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73933,2.27,0,1,6,01,1,2011,0,89,Monster Brawl,4.1,24,6.997218670076727
100000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79089,2.9,1,1,2,15,11,2011,0,21,Assassin's Creed: Embers,6.6,50,6.999201596806387
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63139,2.496,1,1,6,05,3,2011,0,106,All Things Fall Apart,5.6,33,6.99815443614429
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75345,2.753,0,1,5,09,12,2011,0,129,I Melt with You,5.7,35,6.998182544437787
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,81332,6.592,2,1,6,12,11,2011,0,96,A Christmas Kiss,6,92,6.996333492746692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63513,2.63,1,1,6,07,5,2011,0,117,Lady Gaga Presents: The Monster Ball Tour at Madison Square Garden,8.8,42,7.003018928200623
500000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54320,5.769,7,1,3,02,2,2011,0,90,Love,5.2,101,6.992757260666906
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73939,3.11,0,1,2,27,12,2011,0,86,Pariah,7,52,6.999999999999999
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77878,5.401,9,2,3,30,11,2011,3759582,135,The Lady,6.9,121,6.9995183312766205
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73818,3.632,3,1,2,06,9,2011,0,91,The Entitled,5.9,55,6.9975853123129115
8978040,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,93188,5.009,1,3,3,17,8,2011,0,139,Beloved,6.7,30,6.999640431482221
1000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54662,2.464,3,2,2,15,2,2011,0,91,The Future,5.8,37,6.998226624595598
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70821,5.132,1,1,6,16,7,2011,0,90,Cyberbully,6.3,323,6.991071358053943
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60897,2.661,1,1,2,29,3,2011,0,44,"Happiness Is a Warm Blanket, Charlie Brown",6.8,20,6.9998401278976825
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,66164,4.432,1,1,5,25,2,2011,0,90,Little Deaths,4.8,38,6.996661075165748
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,70009,1.937,3,1,4,30,6,2011,0,93,The River Murders,5.2,39,6.997196373657094
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84427,5.057,2,1,2,20,9,2011,0,122,House of Tolerance,6.5,95,6.998107192667862
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,92398,2.167,2,1,6,22,10,2011,0,108,Cassadaga,5.4,41,6.997380296314045
6000000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,65650,5.191,2,1,6,23,4,2011,5206,93,The Good Doctor,5.5,86,6.994857689547955
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,78093,2.79,2,1,3,14,9,2011,0,90,Alyce Kills,5.7,50,6.997405189620759
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,61537,4.733,2,1,7,17,4,2011,0,120,Burn Notice: The Fall of Sam Axe,6.8,51,6.999592830625524
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54293,5.371,1,1,6,15,1,2011,0,161,Zeitgeist: Moving Forward,7.1,102,7.000406342124134
25000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,98344,2.694,1,1,6,09,4,2011,0,144,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,7.2,26,7.000207783904739
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99494,3.321,3,1,3,23,11,2011,0,90,Hideaways,6.4,38,6.999089384136113
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54557,3.108,2,1,5,11,2,2011,0,103,The Chaperone,5.3,48,6.996742254870649
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65945,3.074,2,1,6,04,6,2011,0,91,Red Faction: Origins,5.3,30,6.99796244506592
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,60803,6.311,1,1,5,25,3,2011,0,79,The Suite Life Movie,5.8,225,6.989296333002973
3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91551,3.251,3,1,3,04,5,2011,0,97,Death of a Superhero,7.1,63,7.000251366556279
600000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69278,2.719,1,1,3,13,7,2011,0,95,Phase 7,5.6,29,6.9983778816572775
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73144,2.217,0,1,2,23,8,2011,0,7,Portal: No Escape,7,51,7.0
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,63197,4.958,0,0,7,01,5,2011,0,85,Megan Is Missing,5.2,100,6.9928286852589645
25000000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30618,4.269,4,1,3,01,9,2010,0,118,Bunraku,5.9,155,6.993222023454582
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50081,2.663,1,1,5,08,4,2011,7732325,40,Born to Be Wild,7.1,26,7.00010389195237
1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82914,1.433,1,1,2,20,9,2011,0,110,Fastest,7,31,7.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92395,4.158,1,1,1,28,2,2011,0,78,Evidence,5.3,55,6.996268209938136
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,64320,2.51,1,1,5,03,6,2011,0,99,Good Neighbours,5.9,47,6.997935880544577
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,88096,3.27,0,1,1,05,12,2011,0,22,Prep & Landing: Naughty vs. Nice,6.6,28,6.999552501198657
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75190,2.128,0,1,2,27,9,2011,0,90,Jeff Dunham: Controlled Chaos,6.4,26,6.999376648285783
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73562,5.424,1,1,3,31,8,2011,0,100,Declaration of War,7.1,103,7.000410309524758
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70703,2.761,3,1,5,22,7,2011,0,97,The Captains,6.3,59,6.998351889540683
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,78294,3.532,1,1,6,27,8,2011,0,96,Panic Button,5.5,75,6.9955134596211375
4200000,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,105945,2.6,3,1,1,06,6,2011,0,108,Memorial Day,5.9,24,6.998945012787724
650000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,137145,4.898,3,2,4,01,9,2011,0,90,247°F,5.3,80,6.994577352472089
17000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58699,3.778,1,1,6,16,4,2011,101236,106,Bellflower,6.2,78,6.997511763298508
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,76346,2.346,1,1,3,13,4,2011,0,6,The Ballad of Nessie,7.1,45,7.000179676582152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,76360,3.739,1,1,7,09,10,2011,0,42,6 Days to Air: The Making of South Park,7.4,49,7.000782466365923
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80530,4.391,2,1,1,18,7,2011,0,87,Magic Beyond Words: The JK Rowling Story,7.2,98,7.000780938720217
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,51994,4.966,3,2,7,11,9,2011,1126525,98,The Deep Blue Sea,5.9,125,6.99452736318408
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74945,4.582,1,1,2,20,9,2011,0,100,War of the Buttons,5.9,234,6.989799476896251
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,59726,5.457,8,2,5,25,3,2011,0,90,Wake Wood,5.5,85,6.994917281243771
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,58253,2.643,2,1,3,23,2,2011,0,85,Leila,6,49,6.998043834085193
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,47320,2.516,0,0,5,08,10,2010,0,99,Cherry,6.5,40,6.999201277955272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63579,3.199,3,2,5,08,7,2011,0,93,Project Nim,6.8,74,6.999409747148441
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,61348,2.273,1,1,7,30,1,2011,0,100,The Lost Valentine,7.4,55,7.00087806824985
45202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66150,4.763,3,2,4,27,1,2011,225861,95,Life in a Day,7.3,111,7.001326112062443
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,54597,3.353,1,1,1,25,4,2011,0,90,Blood Out,5.5,44,6.997364638236704
0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,106631,4.553,2,3,5,14,10,2011,0,80,Legends of Valhalla: Thor,5.5,22,6.998681160578691
2000000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60164,3.055,3,1,5,29,4,2011,0,94,The Speed of Thought,4.8,20,6.998241406874501
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31880,3.544,7,1,7,11,9,2011,0,84,The Pool Boys,4.6,40,6.996166134185304
1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68419,1.426,4,0,5,18,3,2011,0,88,Anuvahood,7.1,28,7.000111874700336
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,60170,1.734,1,1,6,19,3,2011,0,90,Christopher and His Kind,6.4,39,6.999065457885698
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51996,4.43,2,1,1,24,1,2011,790421,93,Thin Ice,6.2,49,6.998435067268154
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79771,3.286,1,1,5,14,10,2011,0,120,Chillerama,5.8,45,6.997843881014175
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,73565,1.882,0,2,6,10,9,2011,0,111,Burning Man,6.3,27,6.999244815599153
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,79040,2.502,5,1,3,23,11,2011,0,108,Nova Zembla,5.3,28,6.998098130094294
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81440,6.05,2,1,5,02,12,2011,0,85,"Good Luck Charlie, It's Christmas!",6.2,163,6.994817788022096
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,54075,2.765,2,1,1,17,1,2011,0,83,Choose,4.5,45,6.995508085446198
5000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59883,4.104,0,1,1,21,3,2011,0,91,Age of the Dragons,4.1,58,6.993287572831033
1500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68472,2.245,1,1,2,19,7,2011,0,90,House of the Rising Sun,4.4,24,6.997506393861893
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80767,5.17,2,1,6,11,6,2011,2550508,82,Jiro Dreams of Sushi,7.9,360,7.012776025236593
4000000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,59115,5.092,3,1,4,16,6,2011,0,86,Quarantine 2: Terminal,5.2,200,6.985714285714286
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,58105,2.605,0,1,1,21,2,2011,0,87,Amanda Knox: Murder on Trial in Italy,6.1,46,6.998347041443743
250000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80379,4.004,1,1,6,10,12,2011,1000000,62,Louis C.K.: Live at the Beacon Theater,8,115,7.004578936890304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82932,1.527,1,1,5,11,2,2011,0,76,I Am,6.9,26,6.999896108047631
7000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,89008,7.679,3,1,5,09,9,2011,1941667,90,The Oranges,5.4,309,6.980465447074163
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,87178,3.52,0,1,6,12,3,2011,0,104,The Whisperer in Darkness,6.6,41,6.999345074078511
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83896,3.229,3,1,2,20,12,2011,0,87,Sand Sharks,2.9,47,6.992306463847966
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83727,2.893,2,3,5,15,7,2011,0,114,The Theatre Bizarre,5.3,48,6.996742254870649
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82743,3.288,2,1,5,30,9,2011,0,90,Inbred,5.5,52,6.996886476129649
2000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60950,3.408,2,1,6,26,3,2011,0,90,Scream of the Banshee,5.1,48,6.996358990737784
30000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414419,10.173,3,2,1,28,3,2011,0,247,Kill Bill: The Whole Bloody Affair,7.9,317,7.011269107714184
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82685,2.774,0,1,5,14,10,2011,0,98,Division III: Football's Finest,4.4,24,6.997506393861893
1340000,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,74915,1.624,2,1,5,16,9,2011,0,78,Episode 50,3.6,29,6.996060569739102
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53776,2.629,2,1,3,12,1,2011,0,102,Nobody Else But You,6,40,6.998402555910544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63144,1.737,2,1,5,29,4,2011,429766,88,Page One: Inside the New York Times,6.9,29,6.999884134404091
97,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,81694,1.987,1,1,5,26,8,2011,0,104,Suing The Devil,3.8,19,6.997569846916344
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70338,4.017,2,1,6,09,7,2011,0,57,"A Fairly Odd Movie: Grow Up, Timmy Turner!",4.8,83,6.99272016903879
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,207475,3.764,2,1,4,05,5,2011,0,88,The Ouija Experiment,4.2,90,6.989956157831805
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,75964,6.198,3,0,4,27,9,2012,0,208,George Harrison: Living in the Material World,7.9,88,7.003156887755102
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,70574,1.459,0,0,2,23,8,2011,0,90,A Haunting in Salem,3.8,15,6.998081151309215
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,64854,3.064,1,1,5,28,1,2011,0,89,Seconds Apart,5.7,62,6.996783975740164
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65256,3.45,1,1,1,10,10,2011,0,91,H2O Just Add Water - The Movie,6.5,56,6.998882503192848
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,56906,5.531,1,1,5,28,1,2011,0,83,Husk,5.5,117,6.993012700561373
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65058,2.413,0,1,5,24,6,2011,223959,89,Conan O'Brien Can't Stop,6.5,54,6.9989223277720125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75442,1.474,0,0,5,18,11,2011,0,83,Eames: The Architect & The Painter,6.9,20,6.999920063948841
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71744,2.636,0,0,5,01,7,2011,0,90,Eating Out: Drama Camp,6.2,29,6.9990730752327295
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55723,1.929,2,1,2,20,9,2011,0,93,ChromeSkull: Laid to Rest 2,5,35,6.997203914519672
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63686,2.882,1,1,1,16,5,2011,3100000,77,Thor: Tales of Asgard,6.2,73,6.997670801260321
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82620,1.94,0,1,7,13,3,2011,0,113,Undefeated,7.7,37,7.0010344689859005
6800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56913,2.469,2,1,2,26,4,2011,0,100,Sacrifice,5,28,6.997762505993287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83443,2.168,0,1,4,08,9,2011,0,78,Girl Model,6.5,35,6.999300978629918
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77067,3.356,1,1,5,29,4,2011,0,94,DeadHeads,5.1,59,6.995526557324713
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70005,2.258,1,1,2,11,10,2011,0,95,Cafe,5.3,32,6.997826781719399
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70585,2.531,0,1,5,15,7,2011,0,103,Lucky,4.8,36,6.996836555360281
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70863,1.589,1,1,5,22,7,2011,0,90,Poolboy - Drowning Out the Fury,5.3,15,6.998980611633021
20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,62796,4.534,0,0,1,18,4,2011,15,83,William & Kate,5.7,73,6.99621505204802
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,89874,1.602,1,0,7,11,9,2011,0,90,First Position,7.8,24,7.00076726342711
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74944,4.588,3,1,1,12,9,2011,0,109,War of the Buttons,6.1,196,6.992998888712495
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,132064,3.273,1,1,4,25,8,2011,0,90,Vile,5.1,73,6.99446815299326
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,289097,2.05,1,1,5,10,6,2011,0,109,Cell 213,5.4,29,6.99814615046546
2500000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,79699,1.794,2,1,5,02,12,2011,0,86,A Warrior's Heart,5.2,37,6.997339936893398
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,82099,3.328,2,1,1,28,11,2011,0,92,A Holiday Engagement,6.2,57,6.998180149259688
750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77801,2.278,0,1,4,20,1,2011,0,85,Miss Representation,7.6,42,7.001006309400208
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62425,1.993,0,1,5,22,4,2011,0,50,Talking Funny,7.3,30,7.000359568517778
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,81330,2.71,1,1,7,27,11,2011,0,86,Desperately Seeking Santa,6.3,29,6.999188940828638
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53101,1.965,1,1,4,22,9,2011,0,75,Manborg,5.4,33,6.997890784164903
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,75301,3.728,0,1,5,21,10,2011,286201,80,Being Elmo: A Puppeteer's Journey,7.4,83,7.00132360562931
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,70386,3.072,3,1,5,08,7,2011,0,83,The Devil's Rock,5.8,47,6.9977482333213565
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61488,3.272,0,0,2,05,4,2011,0,150,Foo Fighters: Back and Forth,7.6,46,7.001101972370837
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87558,2.044,1,1,3,14,12,2011,0,102,Les tribulations d'une caissière,5,42,6.996645635332642
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83660,3.767,0,1,1,10,10,2011,0,121,Paradise Lost 3: Purgatory,7.7,60,7.0016759776536315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80688,3.326,1,1,3,14,12,2011,0,49,Steve Jobs: Billion Dollar Hippy,6.3,28,6.99921687709765
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,89326,3.622,3,1,5,14,10,2011,0,93,96 Minutes,5.5,34,6.997962770631941
700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86577,1.784,0,1,6,09,4,2011,0,75,Happy,7.2,35,7.000279608548032
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,84170,2.095,3,4,3,23,11,2011,0,90,Five Broken Cameras,7.6,43,7.001030228007827
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,116853,2.012,2,1,1,26,9,2011,0,87,The Bling Ring,4.1,26,6.996987133381284
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65892,2.299,1,1,7,10,4,2011,0,73,My Future Boyfriend,5.1,31,6.997646917821901
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86412,2.064,1,1,7,30,1,2011,0,15,The Fantastic Flying Books of Mr Morris Lessmore,7.6,49,7.001173699548884
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81185,2.337,1,1,2,27,12,2011,0,86,The Amityville Haunting,4.1,35,6.995945676053525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80337,3.923,1,1,6,22,1,2011,0,88,These Amazing Shadows,7.6,36,7.000862757629014
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77365,4.492,1,3,5,11,11,2011,0,105,Into the Abyss,7.1,127,7.000505432403391
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,69891,1.996,2,1,5,08,7,2011,0,140,Chillar Party,7.3,24,7.000287723785166
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105885,2.043,1,1,4,23,6,2011,0,95,eCupid,5.4,32,6.997954618088846
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,127626,1.903,0,1,7,31,7,2011,0,91,Hollow,5,30,6.997602876548141
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51261,3.474,0,1,5,05,8,2011,0,87,National Lampoon's The Legend of Awesomest Maximus,3.8,34,6.995653910681473
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64853,1.745,1,1,5,28,1,2011,0,95,Fertile Ground,4.4,31,6.996779992808917
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75604,0.877,1,1,2,20,9,2011,0,130,Suburban Knights,6.3,16,6.999552286536616
250000,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56929,2.287,1,1,2,26,4,2011,0,90,Elle: A Modern Cinderella Tale,4.9,35,6.997064110245656
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98857,2.873,2,1,3,16,11,2011,0,3,Scrat's Continental Crack-Up: Part 2,6.6,43,6.999313181328116
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,67885,3.213,0,3,1,06,6,2011,0,93,Bobby Fischer Against the World,7,62,7.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81716,2.471,0,1,5,09,9,2011,0,90,We Were Here,7.8,24,7.00076726342711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,125336,2.435,0,1,6,03,9,2011,0,900,The Story of Film: An Odyssey,8.7,46,7.003122255050706
61733,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59852,2.448,0,2,1,21,3,2011,0,13,Blinky™,6.7,50,6.99940119760479
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91690,2.606,2,1,3,16,11,2011,0,90,The Snows of Kilimanjaro,6.5,51,6.99898207656381
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84154,1.694,1,1,6,19,11,2011,0,60,Donald Glover: Weirdo,6.8,32,6.999744327261106
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,145312,2.556,3,1,4,11,8,2011,0,90,Dear Santa,6.7,52,6.999377295225929
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54890,1.911,1,1,4,21,1,2010,0,100,Dhobi Ghat,6.3,34,6.999049292961573
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,75785,1.61,4,1,3,02,11,2011,0,98,The Other F Word,6.7,21,6.999748211502338
